#separator:tab
#html:true
#tags column:3
Common mistake — Mixed Precision?	Thinking BF16 is strictly "better" than FP16 — it has *less* mantissa precision (7 vs 10 bits). BF16 wins for training because range matters more than precision there. The other mistake: forgetting the FP32 master copy and accumulating the optimizer step directly in 16-bit, which silently stalls learning as small updates round away. Also: applying…	nthexp::bricks::mistakes
Define / recall: <b>Mixture-of-Depths / Dynamic Compute Routing</b>	Per-layer routers let only the top-k tokens enter each block's full compute (attention + MLP) while the rest take the residual skip, giving a fixed (not data-dependent) compute budget that spends FLOPs adaptively across the sequence depth-wise.	nthexp::bricks
Common mistake — Mixture-of-Depths / Dynamic Compute Routing?	Conflating it with early-exit / adaptive halting. Those give a *data-dependent* compute budget (variable batch shapes, hard to batch). MoD fixes k per layer, so the budget and tensor shapes are **static and known ahead of time** — the adaptivity is in *which* tokens, not *how many*. Also: it routes over depth, not over experts, so it composes with…	nthexp::bricks::mistakes
Define / recall: <b>Multilayer Perceptron (MLP)</b>	Stacked affine maps interleaved with pointwise nonlinearities — the universal-approximator primitive and the position-wise FFN that holds most of a transformer's parameters.	nthexp::bricks
Common mistake — Multilayer Perceptron (MLP)?	Believing universal approximation implies a *practical* network can learn the function — it is an existence theorem with no bound on width, no guarantee SGD finds the weights, and nothing about generalization. Also: stacking linear layers with no nonlinearity buys zero expressivity (it's still one affine map).	nthexp::bricks::mistakes
Define / recall: <b>Modality Gap</b>	In jointly trained contrastive spaces (CLIP-style), image and text embeddings collapse into two narrow, well-separated cones on the unit sphere rather than interleaving — a measurable geometric offset created at initialization and locked in by the temperature-scaled contrastive loss.	nthexp::bricks
Common mistake — Modality Gap?	Believing the gap means alignment failed or that closing it (e.g., forcing modality means to coincide) always helps. The gap can be benign or even useful — what matters is *relative* geometry (paired > unpaired cosine). Manipulating temperature or hard-collapsing the cones can hurt downstream zero-shot accuracy; the gap is a property of the loss…	nthexp::bricks::mistakes
Define / recall: <b>Model-Based Quality Filtering</b>	Train a lightweight classifier to score web documents and keep only high-quality ones (FineWeb-Edu's educational-value regressor, DCLM's fastText reference-model filter) — the dominant 2024+ pretraining-data quality lever, replacing hand-tuned heuristics.	nthexp::bricks
Common mistake — Model-Based Quality Filtering?	Pushing the threshold too high to maximize average doc quality — this collapses diversity and over-filters domains (code, multilingual, niche knowledge) the LLM labeler underrates, hurting broad benchmarks. Aggressive single-classifier filtering also amplifies the labeler's biases. The goal is the *downstream eval*, not the average score; tune the…	nthexp::bricks::mistakes
Define / recall: <b>Model Collapse / Curse of Recursion</b>	Training generation n+1 on the outputs of generation n drives a degenerative feedback loop — tails are forgotten first, variance shrinks, then the mean drifts — until the model converges to a low-entropy point mass; mixing/accumulating real data with synthetic bounds the damage.	nthexp::bricks
Common mistake — Model Collapse / Curse of Recursion?	Believing synthetic data is inherently poison. It is not — collapse is driven by *replacing* real data and by *unfiltered* recursion. Accumulating real + synthetic, or keeping a fixed real anchor with quality filtering, bounds the error and synthetic data remains a net win. Also: collapse hits the tails (rare modes, minorities) long before average…	nthexp::bricks::mistakes
Define / recall: <b>Model Context Protocol (MCP)</b>	Open JSON-RPC 2.0 protocol (Anthropic, Nov 2024) standardizing how LLM apps expose and consume tools, resources, and prompts over a client-server link — turning N×M bespoke integrations into N+M, the de facto agent interoperability layer.	nthexp::bricks
Common mistake — Model Context Protocol (MCP)?	Treating MCP as a remote-API or RPC framework like REST/gRPC. It is an LLM-context protocol: tools/resources/prompts are designed to be surfaced to a model's context window with semantic descriptions, not called by deterministic code. Also: every connected server widens the attack surface — untrusted tool descriptions and returned content are…	nthexp::bricks::mistakes
Define / recall: <b>Model Organisms of Misalignment</b>	Deliberately training a model to exhibit a target misalignment (backdoored "sleeper agent," alignment faking, reward hacking, scheming) so the phenomenon is reproducible in a known-ground-truth setting where detection methods, training pressure, and removal techniques can be measured.	nthexp::bricks
Common mistake — Model Organisms of Misalignment?	Treating a model organism as *evidence the failure happens naturally at the trained-in rate*. The frequency is an artifact of construction; the load-bearing finding is **conditional** ("IF such a model exists, THEN safety training does/doesn't catch it"). Conflating "we induced X" with "X arises by default" is the core misread.	nthexp::bricks::mistakes
Define / recall: <b>Mixture-of-Experts Routing</b>	A learned router sends each token to a top-k subset of expert FFNs, decoupling total parameters from per-token FLOPs (sparse activation); the hard part is keeping experts balanced so none idle or overflow.	nthexp::bricks
Common mistake — Mixture-of-Experts Routing?	Thinking MoE saves memory or makes serving cheap. It saves *FLOPs per token*, not parameters — all E experts must sit in VRAM, and routing scatters tokens across experts/devices, making it bandwidth- and all-to-all-communication-bound. The win is compute efficiency at fixed quality, not a smaller footprint.	nthexp::bricks::mistakes
Define / recall: <b>Multi-Agent Orchestration (Orchestrator-Worker)</b>	A lead/orchestrator agent decomposes a task, spawns specialized worker subagents that each run in their own context window (parallel or sequential), and synthesizes their compressed returns — the dominant pattern for scaling work beyond a single context window and for embarrassingly-parallel search/read.	nthexp::bricks
Common mistake — Multi-Agent Orchestration (Orchestrator-Worker)?	Treating it as a chat among peers and passing full transcripts around. That blows up context, multiplies cost, and causes workers to duplicate or conflict. The orchestrator's job is crisp subtask boundaries + objective synthesis; workers must return *compressed* results, not their raw scratchpad. Also: parallelizing inherently sequential,…	nthexp::bricks::mistakes
Define / recall: <b>Multi-Head Attention</b>	Run H attention ops in parallel on linearly-projected d/H-dim subspaces and concatenate, letting heads specialize on different relations; the head is the unit of both interpretability and KV-cache reduction.	nthexp::bricks
Common mistake — Multi-Head Attention?	Believing more heads = more capacity. With fixed d, adding heads only re-partitions the same parameters into thinner (smaller d_head) subspaces — past a point each head is too low-rank to represent useful relations, and quality drops. Heads buy specialization and parallel relation-mixing, not extra parameters.	nthexp::bricks::mistakes
Define / recall: <b>Multi-Head Latent Attention (MLA)</b>	Compress K/V into one low-rank latent vector cached per token (with RoPE carried on a small *decoupled* key portion), shrinking the KV cache below GQA while keeping full per-head expressivity — the attention of DeepSeek-V2/V3.	nthexp::bricks
Common mistake — Multi-Head Latent Attention (MLA)?	Thinking MLA is just "low-rank K/V" and that you can RoPE the whole thing. The *decoupled rotary key* is the crux: without splitting position info into a separate small key, RoPE blocks the matrix-absorption that lets you cache the latent instead of full K/V — you'd be forced to reconstruct K every step and lose the memory win.	nthexp::bricks::mistakes
